date,open,high,low,close,adjclose,volume,dividend,split_ratio
2025-09-18,239.97000122070312,241.1999969482422,236.64999389648438,237.8800048828125,237.20892333984375,44249600,0.0,0.0
2025-09-19,241.22999572753906,246.3000030517578,240.2100067138672,245.5,244.8074188232422,163741300,0.0,0.0
2025-09-22,248.3000030517578,256.6400146484375,248.1199951171875,256.0799865722656,255.35755920410156,105517400,0.0,0.0
2025-09-23,255.8800048828125,257.3399963378906,253.5800018310547,254.42999267578125,253.7122344970703,60275200,0.0,0.0
2025-09-24,255.22000122070312,255.74000549316406,251.0399932861328,252.30999755859375,251.5981903076172,42303700,0.0,0.0
2025-09-25,253.2100067138672,257.1700134277344,251.7100067138672,256.8699951171875,256.14532470703125,55202100,0.0,0.0
2025-09-26,254.10000610351562,257.6000061035156,253.77999877929688,255.4600067138672,254.73931884765625,46076300,0.0,0.0
2025-09-29,254.55999755859375,255.0,253.00999450683594,254.42999267578125,253.7122344970703,40127700,0.0,0.0
2025-09-30,254.86000061035156,255.9199981689453,253.11000061035156,254.6300048828125,253.9116668701172,37704300,0.0,0.0
2025-10-01,255.0399932861328,258.7900085449219,254.92999267578125,255.4499969482422,254.72933959960938,48713900,0.0,0.0
2025-10-02,256.5799865722656,258.17999267578125,254.14999389648438,257.1300048828125,256.40460205078125,42630200,0.0,0.0
2025-10-03,254.6699981689453,259.239990234375,253.9499969482422,258.0199890136719,257.2920837402344,49155600,0.0,0.0
2025-10-06,257.989990234375,259.07000732421875,255.0500030517578,256.69000244140625,255.96583557128906,44664100,0.0,0.0
2025-10-07,256.80999755859375,257.3999938964844,255.42999267578125,256.4800109863281,255.75645446777344,31955800,0.0,0.0
2025-10-08,256.5199890136719,258.5199890136719,256.1099853515625,258.05999755859375,257.3320007324219,36496900,0.0,0.0
2025-10-09,257.80999755859375,258.0,253.13999938964844,254.0399932861328,253.32330322265625,38322000,0.0,0.0
2025-10-10,254.94000244140625,256.3800048828125,244.0,245.27000427246094,244.5780792236328,61999100,0.0,0.0
2025-10-13,249.3800048828125,249.69000244140625,245.55999755859375,247.66000366210938,246.96133422851562,38142900,0.0,0.0
2025-10-14,246.60000610351562,248.85000610351562,244.6999969482422,247.77000427246094,247.07101440429688,35478000,0.0,0.0
2025-10-15,249.49000549316406,251.82000732421875,247.47000122070312,249.33999633789062,248.63658142089844,33893600,0.0,0.0
2025-10-16,248.25,249.0399932861328,245.1300048828125,247.4499969482422,246.7519073486328,39777000,0.0,0.0
2025-10-17,248.02000427246094,253.3800048828125,247.27000427246094,252.2899932861328,251.5782470703125,49147000,0.0,0.0
2025-10-20,255.88999938964844,264.3800048828125,255.6300048828125,262.239990234375,261.50018310546875,90483000,0.0,0.0
2025-10-21,261.8800048828125,265.2900085449219,261.8299865722656,262.7699890136719,262.0286865234375,46695900,0.0,0.0
2025-10-22,262.6499938964844,262.8500061035156,255.42999267578125,258.45001220703125,257.72088623046875,45015300,0.0,0.0
2025-10-23,259.94000244140625,260.6199951171875,258.010009765625,259.5799865722656,258.84765625,32754900,0.0,0.0
2025-10-24,261.19000244140625,264.1300048828125,259.17999267578125,262.82000732421875,262.07855224609375,38253700,0.0,0.0
2025-10-27,264.8800048828125,269.1199951171875,264.6499938964844,268.80999755859375,268.0516357421875,44888200,0.0,0.0
2025-10-28,268.989990234375,269.8900146484375,268.1499938964844,269.0,268.2410888671875,41534800,0.0,0.0
2025-10-29,269.2799987792969,271.4100036621094,267.1099853515625,269.70001220703125,268.93914794921875,51086700,0.0,0.0
2025-10-30,271.989990234375,274.1400146484375,268.4800109863281,271.3999938964844,270.63433837890625,69886500,0.0,0.0
2025-10-31,276.989990234375,277.32000732421875,269.1600036621094,270.3699951171875,269.60723876953125,86167100,0.0,0.0
2025-11-03,270.4200134277344,270.8500061035156,266.25,269.04998779296875,268.2909851074219,50194600,0.0,0.0
2025-11-04,268.3299865722656,271.489990234375,267.6199951171875,270.0400085449219,269.2781982421875,49274800,0.0,0.0
2025-11-05,268.6099853515625,271.70001220703125,266.92999267578125,270.1400146484375,269.3778991699219,43683100,0.0,0.0
2025-11-06,267.8900146484375,273.3999938964844,267.8900146484375,269.7699890136719,269.0089416503906,51204000,0.0,0.0
2025-11-07,269.79998779296875,272.2900085449219,266.7699890136719,268.4700012207031,267.7126159667969,48227400,0.0,0.0
2025-11-10,268.9599914550781,273.7300109863281,267.4599914550781,269.42999267578125,268.9303283691406,41312400,0.26,0.0
2025-11-11,269.80999755859375,275.9100036621094,269.79998779296875,275.25,274.73956298828125,46208300,0.0,0.0
2025-11-12,275.0,275.7300109863281,271.70001220703125,273.4700012207031,272.962890625,48398000,0.0,0.0
2025-11-13,274.1099853515625,276.70001220703125,272.0899963378906,272.95001220703125,272.4438171386719,49602800,0.0,0.0
2025-11-14,271.04998779296875,275.9599914550781,269.6000061035156,272.4100036621094,271.90484619140625,47431300,0.0,0.0
2025-11-17,268.82000732421875,270.489990234375,265.7300109863281,267.4599914550781,266.9639892578125,45018300,0.0,0.0
2025-11-18,269.989990234375,270.7099914550781,265.32000732421875,267.44000244140625,266.94403076171875,45677300,0.0,0.0
2025-11-19,265.5299987792969,272.2099914550781,265.5,268.55999755859375,268.0619812011719,40424500,0.0,0.0
2025-11-20,270.8299865722656,275.42999267578125,265.9200134277344,266.25,265.7562561035156,45823600,0.0,0.0
2025-11-21,265.95001220703125,273.3299865722656,265.6700134277344,271.489990234375,270.98651123046875,59030800,0.0,0.0
2025-11-24,270.8999938964844,277.0,270.8999938964844,275.9200134277344,275.4083557128906,65585800,0.0,0.0
2025-11-25,275.2699890136719,280.3800048828125,275.25,276.9700012207031,276.45635986328125,46914200,0.0,0.0
2025-11-26,276.9599914550781,279.5299987792969,276.6300048828125,277.54998779296875,277.0353088378906,33431400,0.0,0.0
2025-11-28,277.260009765625,279.0,275.989990234375,278.8500061035156,278.3328857421875,20135600,0.0,0.0
2025-12-01,278.010009765625,283.4200134277344,276.1400146484375,283.1000061035156,282.57501220703125,46587700,0.0,0.0
2025-12-02,283.0,287.3999938964844,282.6300048828125,286.19000244140625,285.6592712402344,53669500,0.0,0.0
2025-12-03,286.20001220703125,288.6199951171875,283.29998779296875,284.1499938964844,283.623046875,43538700,0.0,0.0
2025-12-04,284.1000061035156,284.7300109863281,278.5899963378906,280.70001220703125,280.179443359375,43989100,0.0,0.0
2025-12-05,280.5400085449219,281.1400146484375,278.04998779296875,278.7799987792969,278.26300048828125,47265800,0.0,0.0
2025-12-08,278.1300048828125,279.6700134277344,276.1499938964844,277.8900146484375,277.3746643066406,38211800,0.0,0.0
2025-12-09,278.1600036621094,280.0299987792969,276.9200134277344,277.17999267578125,276.6659851074219,32193300,0.0,0.0
2025-12-10,277.75,279.75,276.44000244140625,278.7799987792969,278.26300048828125,33038300,0.0,0.0
2025-12-11,279.1000061035156,279.5899963378906,273.80999755859375,278.0299987792969,277.514404296875,33248000,0.0,0.0
2025-12-12,277.8999938964844,279.2200012207031,276.82000732421875,278.2799987792969,277.763916015625,39532900,0.0,0.0
2025-12-15,280.1499938964844,280.1499938964844,272.8399963378906,274.1099853515625,273.6016540527344,50409100,0.0,0.0
2025-12-16,272.82000732421875,275.5,271.7900085449219,274.6099853515625,274.1007385253906,37648600,0.0,0.0
2025-12-17,275.010009765625,276.1600036621094,271.6400146484375,271.8399963378906,271.33587646484375,50138700,0.0,0.0
2025-12-18,273.6099853515625,273.6300048828125,266.95001220703125,272.19000244140625,271.68524169921875,51630700,0.0,0.0
2025-12-19,272.1499938964844,274.6000061035156,269.8999938964844,273.6700134277344,273.1625061035156,144632000,0.0,0.0
2025-12-22,272.8599853515625,273.8800048828125,270.510009765625,270.9700012207031,270.4674987792969,36571800,0.0,0.0
2025-12-23,270.8399963378906,272.5,269.55999755859375,272.3599853515625,271.85491943359375,29642000,0.0,0.0
2025-12-24,272.3399963378906,275.42999267578125,272.20001220703125,273.80999755859375,273.3022155761719,17910600,0.0,0.0
2025-12-26,274.1600036621094,275.3699951171875,272.8599853515625,273.3999938964844,272.89300537109375,21521800,0.0,0.0
2025-12-29,272.69000244140625,274.3599853515625,272.3500061035156,273.760009765625,273.2523498535156,23715200,0.0,0.0
2025-12-30,272.80999755859375,274.0799865722656,272.2799987792969,273.0799865722656,272.57354736328125,22139600,0.0,0.0
2025-12-31,273.05999755859375,273.67999267578125,271.75,271.8599853515625,271.3558349609375,27293600,0.0,0.0
2026-01-02,272.260009765625,277.8399963378906,269.0,271.010009765625,270.5074462890625,37838100,0.0,0.0
2026-01-05,270.6400146484375,271.510009765625,266.1400146484375,267.260009765625,266.764404296875,45647200,0.0,0.0
2026-01-06,267.0,267.54998779296875,262.1199951171875,262.3599853515625,261.87347412109375,52352100,0.0,0.0
2026-01-07,263.20001220703125,263.67999267578125,259.80999755859375,260.3299865722656,259.84722900390625,48309800,0.0,0.0
2026-01-08,257.0199890136719,259.2900085449219,255.6999969482422,259.0400085449219,258.55963134765625,50419300,0.0,0.0
2026-01-09,259.0799865722656,260.2099914550781,256.2200012207031,259.3699951171875,258.8890075683594,39997000,0.0,0.0
2026-01-12,259.1600036621094,261.29998779296875,256.79998779296875,260.25,259.7673645019531,45263800,0.0,0.0
2026-01-13,258.7200012207031,261.80999755859375,258.3900146484375,261.04998779296875,260.5658874511719,45730800,0.0,0.0
2026-01-14,259.489990234375,261.82000732421875,256.7099914550781,259.9599914550781,259.4779052734375,40019400,0.0,0.0
2026-01-15,260.6499938964844,261.0400085449219,257.04998779296875,258.2099914550781,257.7311706542969,39388600,0.0,0.0
2026-01-16,257.8999938964844,258.8999938964844,254.92999267578125,255.52999877929688,255.05612182617188,72142800,0.0,0.0
2026-01-20,252.72999572753906,254.7899932861328,243.4199981689453,246.6999969482422,246.2425079345703,80267500,0.0,0.0
2026-01-21,248.6999969482422,251.55999755859375,245.17999267578125,247.64999389648438,247.1907501220703,54641700,0.0,0.0
2026-01-22,249.1999969482422,251.0,248.14999389648438,248.35000610351562,247.8894500732422,39708300,0.0,0.0
2026-01-23,247.32000732421875,249.41000366210938,244.67999267578125,248.0399932861328,247.58001708984375,41689000,0.0,0.0
2026-01-26,251.47999572753906,256.55999755859375,249.8000030517578,255.41000366210938,254.93637084960938,55969200,0.0,0.0
2026-01-27,259.1700134277344,261.95001220703125,258.2099914550781,258.2699890136719,257.7910461425781,49648300,0.0,0.0
2026-01-28,257.6499938964844,258.8599853515625,254.50999450683594,256.44000244140625,255.96444702148438,41288000,0.0,0.0
2026-01-29,258.0,259.6499938964844,254.41000366210938,258.2799987792969,257.801025390625,67253000,0.0,0.0
2026-01-30,255.1699981689453,261.8999938964844,252.17999267578125,259.4800109863281,258.99884033203125,92443400,0.0,0.0
2026-02-02,260.0299987792969,270.489990234375,259.2099914550781,270.010009765625,269.50927734375,73913400,0.0,0.0
2026-02-03,269.20001220703125,271.8800048828125,267.6099853515625,269.4800109863281,268.98028564453125,64394700,0.0,0.0
2026-02-04,272.2900085449219,278.95001220703125,272.2900085449219,276.489990234375,275.97723388671875,90545700,0.0,0.0
2026-02-05,278.1300048828125,279.5,273.2300109863281,275.9100036621094,275.3983459472656,52977400,0.0,0.0
2026-02-06,277.1199951171875,280.9100036621094,276.92999267578125,278.1199951171875,277.6042175292969,50453400,0.0,0.0
2026-02-09,277.9100036621094,278.20001220703125,271.70001220703125,274.6199951171875,274.3672180175781,44623400,0.26,0.0
2026-02-10,274.8900146484375,275.3699951171875,272.94000244140625,273.67999267578125,273.4280700683594,34376900,0.0,0.0
2026-02-11,274.70001220703125,280.17999267578125,274.45001220703125,275.5,275.24639892578125,51931300,0.0,0.0
2026-02-12,275.5899963378906,275.7200012207031,260.17999267578125,261.7300109863281,261.4891052246094,81077200,0.0,0.0
2026-02-13,262.010009765625,262.2300109863281,255.4499969482422,255.77999877929688,255.5445556640625,56290700,0.0,0.0
2026-02-17,258.04998779296875,266.2900085449219,255.5399932861328,263.8800048828125,263.6371154785156,58469100,0.0,0.0
2026-02-18,263.6000061035156,266.82000732421875,262.45001220703125,264.3500061035156,264.106689453125,34203300,0.0,0.0
2026-02-19,262.6000061035156,264.4800109863281,260.04998779296875,260.5799865722656,260.3401184082031,30845300,0.0,0.0
2026-02-20,258.9700012207031,264.75,258.1600036621094,264.5799865722656,264.3364562988281,42070500,0.0,0.0
2026-02-23,263.489990234375,269.42999267578125,263.3800048828125,266.17999267578125,265.9349670410156,37308200,0.0,0.0
2026-02-24,267.8599853515625,274.8900146484375,267.7099914550781,272.1400146484375,271.8895263671875,47014600,0.0,0.0
2026-02-25,271.7799987792969,274.94000244140625,271.04998779296875,274.2300109863281,273.97760009765625,33714300,0.0,0.0
2026-02-26,274.95001220703125,276.1099853515625,270.79998779296875,272.95001220703125,272.6987609863281,32345100,0.0,0.0
2026-02-27,272.80999755859375,272.80999755859375,262.8900146484375,264.17999267578125,263.93682861328125,72366500,0.0,0.0
2026-03-02,262.4100036621094,266.5299987792969,260.20001220703125,264.7200012207031,264.476318359375,41827900,0.0,0.0
2026-03-03,263.4800109863281,265.55999755859375,260.1300048828125,263.75,263.5072326660156,38568900,0.0,0.0
2026-03-04,264.6499938964844,266.1499938964844,261.4200134277344,262.5199890136719,262.2783508300781,39803100,0.0,0.0
2026-03-05,260.7900085449219,261.55999755859375,257.25,260.2900085449219,260.0504150390625,49658600,0.0,0.0
2026-03-06,258.6300048828125,258.7699890136719,254.3699951171875,257.4599914550781,257.2229919433594,41120000,0.0,0.0
2026-03-09,255.69000244140625,261.1499938964844,253.67999267578125,259.8800048828125,259.6407775878906,38218500,0.0,0.0
2026-03-10,257.6499938964844,262.4800109863281,256.95001220703125,260.8299865722656,260.58990478515625,30590800,0.0,0.0
2026-03-11,261.0899963378906,262.1300048828125,259.54998779296875,260.80999755859375,260.5699157714844,26218900,0.0,0.0
2026-03-12,258.6600036621094,258.95001220703125,254.17999267578125,255.75999450683594,255.52456665039062,40794000,0.0,0.0
2026-03-13,255.47999572753906,256.3299865722656,249.52000427246094,250.1199951171875,249.8897705078125,36930000,0.0,0.0
2026-03-16,252.11000061035156,253.88999938964844,249.8800048828125,252.82000732421875,252.58729553222656,32074200,0.0,0.0
2026-03-17,252.9600067138672,255.1300048828125,252.17999267578125,254.22999572753906,253.99598693847656,32361600,0.0,0.0
2026-03-18,252.6300048828125,254.94000244140625,249.0,249.94000244140625,249.70994567871094,35757900,0.0,0.0
2026-03-19,249.39999389648438,251.8300018310547,247.3000030517578,248.9600067138672,248.73085021972656,34864100,0.0,0.0
2026-03-20,247.97999572753906,249.1999969482422,246.0,247.99000549316406,247.76173400878906,88331100,0.0,0.0
2026-03-23,253.97000122070312,254.60000610351562,250.27999877929688,251.49000549316406,251.25851440429688,40546100,0.0,0.0
2026-03-24,250.35000610351562,254.8300018310547,249.5500030517578,251.63999938964844,251.4083709716797,45152300,0.0,0.0
2026-03-25,254.10000610351562,255.0,251.60000610351562,252.6199951171875,252.38746643066406,28476700,0.0,0.0
2026-03-26,252.1199951171875,257.0,250.77000427246094,252.88999938964844,252.6572265625,41796700,0.0,0.0
2026-03-27,253.89999389648438,255.49000549316406,248.07000732421875,248.8000030517578,248.57098388671875,47900000,0.0,0.0
2026-03-30,250.07000732421875,250.8699951171875,245.50999450683594,246.6300048828125,246.40298461914062,39446200,0.0,0.0
2026-03-31,247.91000366210938,255.47999572753906,247.10000610351562,253.7899932861328,253.55638122558594,49598100,0.0,0.0
2026-04-01,254.0800018310547,256.17999267578125,253.3300018310547,255.6300048828125,255.3946990966797,40059400,0.0,0.0
2026-04-02,254.1999969482422,256.1300048828125,250.64999389648438,255.9199981689453,255.68443298339844,31289400,0.0,0.0
2026-04-06,256.510009765625,262.1600036621094,256.4599914550781,258.8599853515625,258.6217041015625,29329900,0.0,0.0
2026-04-07,256.1600036621094,256.20001220703125,245.6999969482422,253.5,253.26666259765625,62148000,0.0,0.0
2026-04-08,258.45001220703125,259.75,256.5299987792969,258.8999938964844,258.66168212890625,41032800,0.0,0.0
2026-04-09,259.0,261.1199951171875,256.07000732421875,260.489990234375,260.2502136230469,28121600,0.0,0.0
2026-04-10,259.9800109863281,262.19000244140625,259.0199890136719,260.4800109863281,260.240234375,31291500,0.0,0.0
2026-04-13,259.7300109863281,260.17999267578125,256.6600036621094,259.20001220703125,258.96142578125,36234700,0.0,0.0
2026-04-14,259.25,261.92999267578125,257.19000244140625,258.8299865722656,258.59173583984375,48370700,0.0,0.0
2026-04-15,258.1600036621094,266.55999755859375,257.80999755859375,266.42999267578125,266.18475341796875,49913500,0.0,0.0
2026-04-16,266.79998779296875,267.1600036621094,261.2699890136719,263.3999938964844,263.15753173828125,43323100,0.0,0.0
2026-04-17,266.9599914550781,272.29998779296875,266.7200012207031,270.2300109863281,269.98126220703125,61436200,0.0,0.0
2026-04-20,270.3299865722656,274.2799987792969,270.2900085449219,273.04998779296875,272.79864501953125,36590200,0.0,0.0
2026-04-21,271.5,272.79998779296875,265.3999938964844,266.1700134277344,265.9250183105469,50209800,0.0,0.0
2026-04-22,267.82000732421875,273.739990234375,266.8699951171875,273.1700134277344,272.9185791015625,43249200,0.0,0.0
2026-04-23,275.04998779296875,275.7699890136719,271.6499938964844,273.42999267578125,273.1783142089844,33399600,0.0,0.0
2026-04-24,272.760009765625,273.05999755859375,269.6499938964844,271.05999755859375,270.81048583984375,38157100,0.0,0.0
2026-04-27,266.0899963378906,268.3599853515625,265.07000732421875,267.6099853515625,267.3636474609375,41466800,0.0,0.0
2026-04-28,272.3399963378906,273.2300109863281,268.6600036621094,270.7099914550781,270.4608154296875,40018900,0.0,0.0
2026-04-29,267.54998779296875,271.0400085449219,267.0400085449219,270.1700134277344,269.92132568359375,30047900,0.0,0.0
2026-04-30,270.5,276.0,268.1400146484375,271.3500061035156,271.1002502441406,91848200,0.0,0.0
2026-05-01,278.8599853515625,287.2200012207031,278.3699951171875,280.1400146484375,279.88214111328125,79915400,0.0,0.0
2026-05-04,279.6600036621094,280.6300048828125,274.8599853515625,276.8299865722656,276.5751647949219,46668400,0.0,0.0
2026-05-05,276.92999267578125,284.57000732421875,276.5,284.17999267578125,283.9184265136719,49311700,0.0,0.0
2026-05-06,281.9200134277344,288.0299987792969,281.07000732421875,287.510009765625,287.245361328125,58336100,0.0,0.0
2026-05-07,289.2699890136719,292.1300048828125,285.7799987792969,287.44000244140625,287.1754150390625,45224300,0.0,0.0
2026-05-08,290.010009765625,294.760009765625,290.0,293.32000732421875,293.0500183105469,52692800,0.0,0.0
2026-05-11,291.9800109863281,293.8800048828125,290.2300109863281,292.67999267578125,292.67999267578125,42247300,0.27,0.0
2026-05-12,292.55999755859375,295.2699890136719,292.55999755859375,294.79998779296875,294.79998779296875,45748100,0.0,0.0
2026-05-13,293.5,300.9200134277344,293.5,298.8699951171875,298.8699951171875,52684300,0.0,0.0
2026-05-14,299.82000732421875,300.45001220703125,295.3800048828125,298.2099914550781,298.2099914550781,35324900,0.0,0.0
2026-05-15,297.8999938964844,303.20001220703125,296.5199890136719,300.2300109863281,300.2300109863281,54862800,0.0,0.0
2026-05-18,300.239990234375,300.6600036621094,294.9100036621094,297.8399963378906,297.8399963378906,34483000,0.0,0.0
2026-05-19,296.9700012207031,300.510009765625,296.3500061035156,298.9700012207031,298.9700012207031,42243600,0.0,0.0
2026-05-20,298.17999267578125,302.79998779296875,298.0799865722656,302.25,302.25,38229800,0.0,0.0
2026-05-21,301.05999755859375,305.5400085449219,300.3999938964844,304.989990234375,304.989990234375,42965100,0.0,0.0
2026-05-22,306.1199951171875,311.3999938964844,305.8399963378906,308.82000732421875,308.82000732421875,43670200,0.0,0.0
2026-05-26,309.55999755859375,311.82000732421875,307.6700134277344,308.3299865722656,308.3299865722656,48000500,0.0,0.0
2026-05-27,308.3299865722656,313.260009765625,308.29998779296875,310.8500061035156,310.8500061035156,50430900,0.0,0.0
2026-05-28,310.67999267578125,312.79998779296875,309.57000732421875,312.510009765625,312.510009765625,48220400,0.0,0.0
2026-05-29,311.7799987792969,315.0,309.5299987792969,312.05999755859375,312.05999755859375,70026800,0.0,0.0
2026-06-01,309.6300048828125,310.94000244140625,305.0199890136719,306.30999755859375,306.30999755859375,48849900,0.0,0.0
2026-06-02,307.4599914550781,315.45001220703125,306.69000244140625,315.20001220703125,315.20001220703125,44534700,0.0,0.0
2026-06-03,314.17999267578125,316.94000244140625,308.8500061035156,310.260009765625,310.260009765625,50836700,0.0,0.0
2026-06-04,313.2300109863281,313.5400085449219,309.6499938964844,311.2300109863281,311.2300109863281,44869100,0.0,0.0
2026-06-05,312.8599853515625,315.1700134277344,307.1499938964844,307.3399963378906,307.3399963378906,65310500,0.0,0.0
2026-06-08,308.739990234375,317.3999938964844,301.1700134277344,301.5400085449219,301.5400085449219,77949100,0.0,0.0
2026-06-09,300.2799987792969,300.75,287.7799987792969,290.54998779296875,290.54998779296875,70108800,0.0,0.0
2026-06-10,290.739990234375,294.75,287.3800048828125,291.5799865722656,291.5799865722656,52793300,0.0,0.0
2026-06-11,293.7200012207031,297.0,289.5899963378906,295.6300048828125,295.6300048828125,42572500,0.0,0.0
2026-06-12,296.0299987792969,297.1400146484375,289.6199951171875,291.1300048828125,291.1300048828125,38742100,0.0,0.0
2026-06-15,294.1199951171875,297.7799987792969,291.70001220703125,296.4200134277344,296.4200134277344,45732600,0.0,0.0
2026-06-16,295.25,300.4800109863281,293.9700012207031,299.239990234375,299.239990234375,39874400,0.0,0.0
2026-06-17,300.8500061035156,302.07000732421875,294.3599853515625,295.95001220703125,295.95001220703125,42745100,0.0,0.0
2026-06-18,298.1099853515625,300.57000732421875,295.6199951171875,298.010009765625,298.010009765625,85962200,0.0,0.0
2026-06-22,297.30999755859375,302.4200134277344,296.760009765625,297.010009765625,297.010009765625,44879900,0.0,0.0
2026-06-23,297.5400085449219,301.6400146484375,294.17999267578125,294.29998779296875,294.29998779296875,52010900,0.0,0.0
2026-06-24,295.3599853515625,299.70001220703125,292.94000244140625,293.0799865722656,293.0799865722656,53081900,0.0,0.0
2026-06-25,287.3999938964844,288.79998779296875,273.75,275.1499938964844,275.1499938964844,107013700,0.0,0.0
2026-06-26,275.0,285.95001220703125,274.2099914550781,283.7799987792969,283.7799987792969,261775500,0.0,0.0
2026-06-29,286.7300109863281,288.3699951171875,279.8500061035156,281.739990234375,281.739990234375,66427000,0.0,0.0
2026-06-30,281.1700134277344,289.94000244140625,280.70001220703125,289.3599853515625,289.3599853515625,65100200,0.0,0.0
